open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,datetime
1732707000000,3450.74,3469.99,3450.0,3466.25,47102.601,1732707899999,163050211.36152,67890,24331.788,84232294.09808,0,2024-11-27 11:30:00
1732707900000,3466.26,3467.2,3454.39,3463.0,22212.148,1732708799999,76888029.14775,42953,8409.900,29111008.27953,0,2024-11-27 11:45:00
1732708800000,3462.99,3469.8,3446.48,3449.38,50945.504,1732709699999,176094056.89091,64144,19676.440,68055579.00228,0,2024-11-27 12:00:00
1732709700000,3449.39,3465.6,3444.3,3444.44,42447.437,1732710599999,146770210.47516,58516,18003.821,62264635.42966,0,2024-11-27 12:15:00
1732710600000,3444.44,3460.76,3443.51,3460.51,25280.122,1732711499999,87324089.34560,62203,13299.311,45939462.33858,0,2024-11-27 12:30:00
1732711500000,3460.50,3486.93,3458.47,3479.97,63314.273,1732712399999,220067153.61144,87097,38535.411,133922462.31388,0,2024-11-27 12:45:00
1732712400000,3479.97,3501.49,3474.4,3482.98,100791.300,1732713299999,351847021.70912,134345,53229.189,185848487.35034,0,2024-11-27 13:00:00
1732713300000,3482.98,3496.0,3476.92,3487.68,34967.124,1732714199999,121900803.64967,72144,16938.320,59053768.24083,0,2024-11-27 13:15:00
1732714200000,3487.70,3495.47,3477.6,3490.97,30555.743,1732715099999,106561558.45545,64211,15946.716,55622061.91681,0,2024-11-27 13:30:00
1732715100000,3490.98,3508.33,3484.51,3508.29,43274.229,1732715999999,151253146.45430,69024,27781.322,97138429.80695,0,2024-11-27 13:45:00
1732716000000,3508.28,3508.35,3469.38,3480.99,127921.000,1732716899999,445866072.72434,134178,56621.454,197358915.43696,0,2024-11-27 14:00:00
1732716900000,3481.00,3492.0,3475.78,3490.92,52242.816,1732717799999,181946162.44233,97435,24683.644,85987662.77551,0,2024-11-27 14:15:00
1732717800000,3490.93,3523.0,3482.91,3516.19,114153.560,1732718699999,399993045.90575,159522,65431.177,229331084.16763,0,2024-11-27 14:30:00
1732718700000,3516.20,3531.69,3512.24,3522.32,102127.790,1732719599999,359826077.31848,147610,48574.225,171165164.79761,0,2024-11-27 14:45:00
1732719600000,3522.32,3538.99,3520.0,3538.35,76442.899,1732720499999,269684479.80321,115227,41019.754,144756654.17766,0,2024-11-27 15:00:00
1732720500000,3538.39,3546.0,3521.7,3545.0,94562.882,1732721399999,334246333.16310,138599,47887.020,169281463.42756,0,2024-11-27 15:15:00
1732721400000,3545.00,3575.0,3537.15,3568.62,149345.131,1732722299999,531030594.18219,196306,78816.786,280287054.77547,0,2024-11-27 15:30:00
1732722300000,3568.63,3575.61,3554.1,3555.07,91011.878,1732723199999,324549265.48069,133188,41448.253,147834891.47981,0,2024-11-27 15:45:00
1732723200000,3555.07,3571.7,3541.13,3567.77,112675.463,1732724099999,400469394.76619,139665,57318.370,203795948.57418,0,2024-11-27 16:00:00
1732724100000,3567.76,3575.18,3560.44,3561.2,54475.957,1732724999999,194325441.99578,86495,23798.323,84901329.51350,0,2024-11-27 16:15:00
1732725000000,3561.21,3577.97,3556.62,3566.53,63952.468,1732725899999,228153528.18467,95585,32313.398,115296027.41564,0,2024-11-27 16:30:00
1732725900000,3566.53,3572.0,3548.6,3560.7,47158.686,1732726799999,167711661.16702,87557,20341.964,72348830.18149,0,2024-11-27 16:45:00
1732726800000,3560.70,3562.55,3535.45,3556.33,67283.193,1732727699999,238823314.04719,89797,24973.623,88684303.42984,0,2024-11-27 17:00:00
1732727700000,3556.32,3574.0,3552.37,3558.07,35531.357,1732728599999,126638938.01226,72051,18032.310,64275413.33153,0,2024-11-27 17:15:00
1732728600000,3558.07,3571.19,3556.51,3561.44,25852.809,1732729499999,92148540.04979,52858,13141.717,46840260.05607,0,2024-11-27 17:30:00
1732729500000,3561.45,3567.61,3557.87,3563.06,19732.322,1732730399999,70314018.46019,46491,9632.714,34326797.50781,0,2024-11-27 17:45:00
1732730400000,3563.06,3571.19,3555.71,3565.6,23970.666,1732731299999,85445892.88656,58128,11311.481,40323532.12156,0,2024-11-27 18:00:00
1732731300000,3565.60,3590.0,3565.16,3580.75,83818.245,1732732199999,300232416.54546,106571,45895.454,164387554.64682,0,2024-11-27 18:15:00
1732732200000,3580.75,3593.87,3573.67,3586.39,55569.987,1732733099999,199330033.69529,88088,28899.378,103695225.53579,0,2024-11-27 18:30:00
1732733100000,3586.38,3596.34,3583.21,3587.98,31092.507,1732733999999,111626984.49748,62374,17565.523,63070307.54069,0,2024-11-27 18:45:00
1732734000000,3587.99,3593.88,3574.77,3585.43,53221.869,1732734899999,190678660.21878,65766,26695.696,95627014.80799,0,2024-11-27 19:00:00
1732734900000,3585.44,3615.38,3580.2,3614.4,101407.193,1732735799999,365191279.57664,105949,67473.697,243003692.33071,0,2024-11-27 19:15:00
1732735800000,3614.39,3614.57,3597.68,3601.56,50259.641,1732736699999,181266171.03765,76250,21299.835,76826573.19016,0,2024-11-27 19:30:00
1732736700000,3601.55,3605.81,3587.45,3592.0,33638.928,1732737599999,120953512.14260,55923,17379.558,62488705.06260,0,2024-11-27 19:45:00
1732737600000,3592.00,3613.38,3590.38,3609.09,30140.256,1732738499999,108615111.68634,56766,16520.980,59528883.15995,0,2024-11-27 20:00:00
